raceId,raceDate,raceName,courseId,venue,venueKey,surface,distance,grade,raceNumber,raceSegment,isSpecialRace,isFinalRace,isJumpRace,fieldSize,horseId,externalHorseId,horseName,jockey,runningStyle,gateNumber,horseNumber,finishPosition,finishGroup,isWinner,isTop3,popularity,popularityBand,odds,resultOdds,seedRealOdds,isPopularTop3,isLongshotHit,simRank,simScore,simWinProbPct,simWinProb,fairOdds,edge,placeRank,valueRank,winProb,placeProb,placeOdds,placeScore,valueScore,top3Stability,marketSupport,overbetRisk,placeReturnEdge,longshotBonus,officialImplied,tanRoi,fukuRoi,overbetLabel,scoreGap,selectionScoreGap,valueGap,simGap,isSimHonmei,isTanpukuHonmei,isOpponentCandidate,isWideCandidate,isAnyCandidate,candidateRole
202609010511,2026-03-06,フィリーズレビュー 出馬表,hanshin-turf-1400-202609010511,阪神,hanshin,Turf,1400,G2,11,special,true,false,false,18,6,2023105027,タイニーワンダー,吉田隼,Senko,3,6,13,4+,false,false,16,longshot,57.7,57.7,57.7,false,false,17,69.2,2,0.02,50,0.3,17,18,0.321,0.462,21.2,0.362,0.44,0.507,0.045,0,0.4,0.462,0.02,1851.1,978.7,,0.197,,0.285,27.2,false,false,false,false,false,none
202609010511,2026-03-06,フィリーズレビュー 出馬表,hanshin-turf-1400-202609010511,阪神,hanshin,Turf,1400,G2,11,special,true,false,false,18,7,2023101159,アイニードユー,西村淳,Oikomi,4,7,3,2-3,false,true,4,mid,6.9,6.9,6.9,false,false,3,95.8,14.6,0.146,6.8,0.1,4,2,0.48,0.657,3.4,0.529,0.705,0.595,0.326,0,0.887,0.332,0.14492753623188406,331.1,224.2,,0.03,,0.02,0.6,false,false,false,false,false,none
202609010511,2026-03-06,フィリーズレビュー 出馬表,hanshin-turf-1400-202609010511,阪神,hanshin,Turf,1400,G2,11,special,true,false,false,18,8,2023103721,ルージュサウダージ,斎藤,Nige,4,8,15,4+,false,false,6,mid,16.2,16.2,16.2,false,false,9,90.5,3.3,0.033,30.3,-2.9,7,5,0.42,0.571,6.7,0.439,0.638,0.522,0.139,0,0.795,0.458,0.0617283950617284,680.8,380.8,,0.12,,0.087,5.9,false,false,false,false,false,none
202609010511,2026-03-06,フィリーズレビュー 出馬表,hanshin-turf-1400-202609010511,阪神,hanshin,Turf,1400,G2,11,special,true,false,false,18,9,2023100914,タイセイフレッサ,小沢,Sashi,5,9,12,4+,false,false,18,longshot,118.2,118.2,118.2,false,false,18,77.8,2,0.02,50,1.2,14,16,0.361,0.5,42.4,0.376,0.465,0.472,0.045,0,0.4,0.5,0.02,4271.9,2119.9,,0.183,,0.26,18.6,false,false,false,false,false,none
202609010511,2026-03-06,フィリーズレビュー 出馬表,hanshin-turf-1400-202609010511,阪神,hanshin,Turf,1400,G2,11,special,true,false,false,18,10,2023103293,ラスティングスノー,松本,Senko,5,10,17,4+,false,false,14,longshot,37.8,37.8,37.8,false,false,16,74.7,2,0.02,50,-0.6,16,17,0.359,0.5,14.2,0.364,0.465,0.401,0.06,0,0.4,0.5,0.026455026455026457,1355.8,711.5,,0.195,,0.26,21.7,false,false,false,false,false,none
202609010511,2026-03-06,フィリーズレビュー 出馬表,hanshin-turf-1400-202609010511,阪神,hanshin,Turf,1400,G2,11,special,true,false,false,18,11,2023103355,クリエープキー,松山,Senko,6,11,18,4+,false,false,15,longshot,38.9,38.9,38.9,false,false,8,92.4,3.8,0.038,26.3,1.2,10,12,0.41,0.548,14.6,0.41,0.496,0.498,0.058,0,0.4,0.548,0.02570694087403599,1593.7,801.2,,0.149,,0.229,4,false,false,false,false,false,none
202609010511,2026-03-06,フィリーズレビュー 出馬表,hanshin-turf-1400-202609010511,阪神,hanshin,Turf,1400,G2,11,special,true,false,false,18,12,2023102694,トワニ,田山,Nige,6,12,7,4+,false,false,12,longshot,32.8,32.8,32.8,false,false,15,85.3,2,0.02,50,-1,11,13,0.4,0.541,12.5,0.41,0.491,0.514,0.069,0,0.4,0.541,0.030487804878048783,1312,674.8,,0.149,,0.234,11.1,false,false,false,false,false,none
202609010511,2026-03-06,フィリーズレビュー 出馬表,hanshin-turf-1400-202609010511,阪神,hanshin,Turf,1400,G2,11,special,true,false,false,18,13,2023107264,デアヴェローチェ,酒井,Senko,7,13,4,4+,false,false,5,mid,8.8,8.8,8.8,false,false,6,96,5.6,0.055999999999999994,17.9,-5.8,5,1,0.463,0.629,4.1,0.502,0.725,0.586,0.256,0,0.98,0.363,0.11363636363636363,407,256.7,,0.057,0.021,0,0.4,false,false,false,true,true,wide
202609010511,2026-03-06,フィリーズレビュー 出馬表,hanshin-turf-1400-202609010511,阪神,hanshin,Turf,1400,G2,11,special,true,false,false,18,14,2023106185,コラルリーフ,鮫島駿,Sashi,7,14,10,4+,false,false,8,longshot,19.5,19.5,19.5,false,false,2,95.6,15.8,0.158,6.3,10.7,6,6,0.453,0.598,7.8,0.457,0.633,0.551,0.115,0,0.712,0.54,0.05128205128205128,883.6,468.3,,0.102,,0.092,0.8,false,false,false,false,false,none
202609010511,2026-03-06,フィリーズレビュー 出馬表,hanshin-turf-1400-202609010511,阪神,hanshin,Turf,1400,G2,11,special,true,false,false,18,15,2023102991,ローズカリス,田口,Nige,7,15,16,4+,false,false,11,longshot,28.2,28.2,28.2,false,false,14,71.2,2,0.02,50,-1.5,15,11,0.355,0.5,10.9,0.371,0.498,0.419,0.08,0,0.495,0.5,0.03546099290780142,1000.6,543,,0.188,,0.227,25.2,false,false,false,false,false,none
202609010511,2026-03-06,フィリーズレビュー 出馬表,hanshin-turf-1400-202609010511,阪神,hanshin,Turf,1400,G2,11,special,true,false,false,18,16,2023105277,ファニーバニー,松若,Senko,8,16,14,4+,false,false,9,longshot,19.9,19.9,19.9,false,false,10,91,3.1,0.031,32.3,-1.9,8,9,0.425,0.572,8,0.431,0.612,0.499,0.113,0,0.703,0.52,0.05025125628140704,846.1,455.2,,0.128,,0.113,5.4,false,false,false,false,false,none
202609010511,2026-03-06,フィリーズレビュー 出馬表,hanshin-turf-1400-202609010511,阪神,hanshin,Turf,1400,G2,11,special,true,false,false,18,17,2023107020,サンアントワーヌ,荻野極,Oikomi,8,17,2,2-3,false,true,2,top3,5.4,5.4,5.4,true,false,5,90,5.6,0.055999999999999994,17.9,-12.9,3,8,0.464,0.656,2.9,0.547,0.615,0.616,0.417,0,0.64,0.307,0.18518518518518517,250.8,189.6,,0.012,,0.11,6.4,false,false,false,false,false,none
